latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
35.606327,-5.32135,111.0,3600,Europe/London,BST

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C)
2017-04-27T02:00,13.4,87,11.2,12.0,0.00,0.00,1010.6,997.3,16,0,21,12,0.00,0.21,11.9,24.5,265,269,29.5,16.3
2017-04-27T03:00,13.5,86,11.2,12.0,0.00,0.00,1010.2,996.9,9,0,13,4,0.01,0.22,13.4,26.3,264,266,33.1,15.9
2017-04-27T04:00,13.5,87,11.4,12.0,0.00,0.00,1010.2,996.9,28,0,29,36,0.01,0.20,13.5,26.5,261,263,35.6,15.6
2017-04-27T05:00,13.2,88,11.3,11.9,0.00,0.00,1010.4,997.1,81,1,86,94,0.00,0.18,11.6,23.6,263,262,34.2,15.4
2017-04-27T06:00,13.7,87,11.5,12.5,0.10,0.10,1010.1,996.9,41,4,59,8,0.00,0.21,11.5,22.3,266,267,30.2,15.3
2017-04-27T07:00,13.7,88,11.7,12.8,0.20,0.20,1010.3,997.1,40,2,42,43,0.02,0.19,10.1,20.3,264,263,29.2,15.3
2017-04-27T08:00,15.0,82,12.0,14.1,0.00,0.00,1010.8,997.6,19,0,19,26,0.05,0.30,10.1,18.9,268,261,27.0,15.5
2017-04-27T09:00,17.0,71,11.6,15.6,0.00,0.00,1010.7,997.6,34,16,32,0,0.16,0.57,13.0,19.4,264,259,33.8,16.2
2017-04-27T10:00,18.8,60,10.8,16.9,0.00,0.00,1010.8,997.8,13,1,20,0,0.28,0.87,14.8,21.0,270,264,38.5,17.2
2017-04-27T11:00,20.8,50,10.1,19.3,0.00,0.00,1010.7,997.8,29,0,48,0,0.41,1.22,14.1,19.8,274,267,39.2,18.4
2017-04-27T12:00,21.1,49,9.8,19.0,0.00,0.00,1010.8,997.9,47,2,75,0,0.41,1.29,16.5,23.4,280,272,42.1,19.2
2017-04-27T13:00,23.0,45,10.6,23.7,0.00,0.00,1009.6,996.8,17,19,0,0,0.46,1.54,3.3,4.4,354,305,45.4,21.0
2017-04-27T14:00,23.1,51,12.5,24.9,0.00,0.00,1009.1,996.3,47,16,53,3,0.59,1.38,8.4,10.0,59,52,26.3,22.0
2017-04-27T15:00,21.3,65,14.5,22.7,0.00,0.00,1009.3,996.4,48,16,54,4,0.49,0.88,10.9,13.8,84,81,32.4,22.2
2017-04-27T16:00,19.6,75,15.0,19.7,0.00,0.00,1008.9,995.9,38,8,40,21,0.31,0.58,10.8,14.1,88,86,31.3,21.7
2017-04-27T17:00,19.5,73,14.6,19.7,0.00,0.00,1008.7,995.7,13,6,13,0,0.31,0.60,9.0,11.1,106,103,29.9,21.4
2017-04-27T18:00,19.6,71,14.2,19.8,0.00,0.00,1009.0,996.0,33,35,2,2,0.25,0.66,8.2,10.3,105,102,25.6,21.0
2017-04-27T19:00,18.4,74,13.6,18.3,0.00,0.00,1009.0,996.0,5,5,0,3,0.12,0.56,9.3,12.3,103,97,22.3,20.3
2017-04-27T20:00,16.9,79,13.2,16.9,0.00,0.00,1009.6,996.5,11,6,6,6,0.04,0.41,7.0,13.9,111,111,21.2,19.4
2017-04-27T21:00,16.2,79,12.6,16.2,0.00,0.00,1010.1,997.0,23,19,4,12,0.00,0.38,5.4,14.4,110,112,15.5,18.4
2017-04-27T22:00,16.1,77,12.1,15.9,0.00,0.00,1010.8,997.7,28,6,31,15,0.00,0.42,5.7,15.8,108,117,16.2,17.6
2017-04-27T23:00,16.1,76,11.9,15.7,0.10,0.10,1010.8,997.7,25,5,17,35,0.01,0.44,7.0,18.1,102,111,18.4,17.0
2017-04-28T00:00,16.0,81,12.6,15.3,0.10,0.10,1010.8,997.6,38,0,34,57,0.01,0.35,10.2,20.9,82,92,23.0,16.7
2017-04-28T01:00,15.6,91,14.1,15.4,0.00,0.00,1010.5,997.3,43,2,55,27,0.00,0.17,10.5,19.8,96,102,31.0,18.0
2017-04-28T02:00,15.2,94,14.2,14.6,1.70,1.70,1010.2,997.0,50,3,41,74,0.00,0.10,13.3,23.9,109,111,31.3,17.4
2017-04-28T03:00,15.1,95,14.4,14.4,0.40,0.40,1010.1,996.9,100,87,40,54,0.00,0.08,14.7,26.8,112,112,35.6,17.1
2017-04-28T04:00,15.0,97,14.5,14.3,0.10,0.10,1009.6,996.4,100,61,69,43,0.00,0.06,15.0,26.5,111,112,36.7,16.8
2017-04-28T05:00,15.0,96,14.4,14.3,0.20,0.20,1009.4,996.2,100,70,29,96,0.00,0.06,15.0,26.6,120,120,36.0,16.6
2017-04-28T06:00,15.2,97,14.7,14.9,0.90,0.90,1009.6,996.4,100,100,92,100,0.00,0.05,13.1,25.3,122,120,35.3,16.5
2017-04-28T07:00,15.4,97,14.9,14.7,1.60,1.60,1009.6,996.4,100,100,59,74,0.02,0.06,15.6,28.3,119,117,36.7,16.5
2017-04-28T08:00,15.7,96,15.0,14.6,1.10,1.10,1009.6,996.4,100,95,25,94,0.03,0.07,18.9,31.9,130,127,51.5,16.5
2017-04-28T09:00,16.3,94,15.4,16.2,0.60,0.60,1010.1,997.0,77,44,43,40,0.07,0.11,13.6,22.2,140,140,46.8,16.6
2017-04-28T10:00,17.3,89,15.5,17.6,0.10,0.10,1010.2,997.1,100,97,31,60,0.14,0.21,11.0,16.1,139,140,43.6,17.0
2017-04-28T11:00,17.6,84,14.9,17.8,0.10,0.10,1010.5,997.4,91,76,12,51,0.15,0.31,9.7,14.2,153,156,39.2,17.4
2017-04-28T12:00,17.8,82,14.7,17.4,0.00,0.00,1010.6,997.5,100,100,31,91,0.22,0.37,13.4,19.1,121,122,48.6,17.8
2017-04-28T13:00,16.2,90,14.5,14.5,1.10,1.10,1011.3,998.1,100,100,68,96,0.16,0.18,22.2,34.7,126,125,57.2,17.7
2017-04-28T14:00,16.2,89,14.5,14.7,0.60,0.60,1011.5,998.3,100,79,57,90,0.18,0.20,20.7,32.2,121,122,54.7,17.7
2017-04-28T15:00,15.8,93,14.6,14.6,0.80,0.80,1011.3,998.1,100,94,51,75,0.13,0.13,19.2,30.4,116,117,50.0,17.5
2017-04-28T16:00,15.5,99,15.3,14.5,2.70,2.70,1011.2,998.0,100,100,80,91,0.11,0.02,19.3,32.5,114,116,46.8,17.3
2017-04-28T17:00,15.6,92,14.3,14.1,2.10,2.10,1011.3,998.1,93,65,23,69,0.08,0.15,20.1,32.9,117,119,47.2,17.0
2017-04-28T18:00,15.5,92,14.2,14.0,1.60,1.60,1011.5,998.3,91,54,39,64,0.07,0.15,19.8,33.0,117,118,49.7,16.8
2017-04-28T19:00,15.2,92,13.9,13.6,1.20,1.20,1011.5,998.3,73,56,19,38,0.05,0.14,19.8,34.2,127,127,46.1,16.5
2017-04-28T20:00,15.0,94,14.0,14.0,0.60,0.60,1011.4,998.2,46,19,28,40,0.02,0.11,15.6,26.4,130,129,45.7,16.3
2017-04-28T21:00,14.7,95,13.9,13.9,0.40,0.40,1011.7,998.5,62,19,37,75,0.00,0.08,14.2,25.2,120,121,44.6,16.1
2017-04-28T22:00,14.8,95,14.0,14.1,0.60,0.60,1012.3,999.1,71,34,30,74,0.00,0.08,13.5,23.8,119,117,32.8,15.9
2017-04-28T23:00,14.7,99,14.5,14.2,1.20,1.20,1012.5,999.3,94,59,29,77,0.00,0.02,13.4,24.5,114,114,30.2,15.9
2017-04-29T00:00,15.1,96,14.4,15.0,0.10,0.10,1012.2,999.0,85,51,23,84,0.00,0.08,10.7,19.4,132,130,31.3,15.8
2017-04-29T01:00,14.5,99,14.4,15.1,0.10,0.10,1012.4,999.2,100,60,72,43,0.00,0.02,6.4,16.1,137,130,24.1,16.4
2017-04-29T02:00,15.2,93,14.0,16.3,0.10,0.10,1012.2,999.0,75,47,43,23,0.00,0.13,2.1,4.4,211,171,16.9,16.0
2017-04-29T03:00,13.7,98,13.4,14.2,0.10,0.10,1011.8,998.5,75,42,50,25,0.00,0.03,4.1,5.5,285,259,13.7,15.7
2017-04-29T04:00,14.0,98,13.7,14.4,0.00,0.00,1011.7,998.4,88,30,56,91,0.00,0.03,5.5,8.2,238,232,16.6,15.5
2017-04-29T05:00,13.7,98,13.4,14.1,0.40,0.40,1011.8,998.5,100,98,78,60,0.00,0.03,4.9,10.6,253,242,23.8,15.3
2017-04-29T06:00,15.2,92,13.9,15.6,0.90,0.90,1012.1,998.9,98,63,55,29,0.00,0.14,6.5,14.0,251,244,23.8,15.4
2017-04-29T07:00,15.5,92,14.2,15.5,0.00,0.00,1012.5,999.3,58,21,48,35,0.02,0.14,9.6,19.6,236,238,24.5,15.4
2017-04-29T08:00,16.2,91,14.7,15.9,0.00,0.00,1012.9,999.7,34,10,23,39,0.05,0.16,13.0,23.0,242,243,32.8,15.6
2017-04-29T09:00,17.4,87,15.2,17.3,0.10,0.10,1013.3,1000.2,70,38,23,75,0.12,0.26,13.4,20.6,246,243,36.7,16.1
2017-04-29T10:00,18.5,77,14.4,18.0,0.00,0.00,1013.6,1000.5,45,10,13,93,0.19,0.48,13.7,20.0,252,244,38.2,16.6
2017-04-29T11:00,19.0,71,13.7,17.7,0.00,0.00,1013.7,1000.6,62,19,26,97,0.26,0.63,17.1,24.8,255,251,41.8,17.3
2017-04-29T12:00,19.8,67,13.6,18.4,0.30,0.30,1013.5,1000.5,44,11,10,93,0.31,0.76,18.1,26.4,249,244,44.3,17.9
2017-04-29T13:00,17.8,83,14.9,18.9,0.10,0.10,1014.2,1001.1,64,19,31,95,0.33,0.35,4.6,6.0,315,295,46.4,18.7
2017-04-29T14:00,18.3,86,15.9,19.8,0.30,0.30,1014.1,1001.0,100,76,86,97,0.27,0.30,3.3,5.6,264,255,29.5,18.8
2017-04-29T15:00,18.0,82,14.9,18.5,0.60,0.60,1014.1,1001.0,100,31,98,99,0.20,0.36,7.6,10.8,245,244,29.2,18.7
2017-04-29T16:00,17.1,87,15.0,18.5,0.30,0.30,1013.9,1000.8,81,17,62,94,0.11,0.25,2.4,5.1,297,266,29.2,18.3
2017-04-29T17:00,18.2,82,15.0,19.2,0.00,0.00,1013.4,1000.3,36,18,17,31,0.24,0.38,4.7,7.8,293,283,24.1,18.5
2017-04-29T18:00,18.2,80,14.7,19.2,0.00,0.00,1013.7,1000.6,49,24,36,20,0.21,0.41,3.7,6.4,241,254,24.5,18.7
2017-04-29T19:00,17.7,81,14.3,18.2,0.30,0.30,1013.9,1000.8,86,27,100,5,0.10,0.39,6.5,11.4,214,235,16.9,18.4
2017-04-29T20:00,17.0,82,13.9,17.2,0.20,0.20,1014.4,1001.2,47,11,62,0,0.04,0.35,7.6,15.3,265,262,19.1,17.9
2017-04-29T21:00,16.2,85,13.6,16.3,0.00,0.00,1015.2,1002.0,14,13,4,0,0.00,0.28,7.0,15.2,282,274,19.4,17.2
2017-04-29T22:00,15.2,89,13.4,15.4,0.00,0.00,1015.9,1002.6,29,24,12,0,0.00,0.19,5.9,14.1,281,274,18.0,16.5
2017-04-29T23:00,14.3,91,12.9,14.5,0.00,0.00,1015.9,1002.6,13,14,0,0,0.00,0.15,5.5,14.8,259,264,16.9,15.9
2017-04-30T00:00,14.2,91,12.8,14.1,0.00,0.00,1015.8,1002.5,26,28,1,0,0.00,0.14,7.0,16.8,249,261,19.1,15.6
2017-04-30T01:00,12.9,95,12.0,12.7,0.00,0.00,1016.3,1002.9,26,17,10,16,0.00,0.08,5.6,11.5,243,266,20.9,15.9
2017-04-30T02:00,14.0,92,12.6,13.8,0.00,0.00,1016.2,1002.9,49,32,33,1,0.00,0.13,7.0,16.0,249,262,18.7,15.5
2017-04-30T03:00,14.5,90,12.9,14.1,0.00,0.00,1015.9,1002.6,100,95,94,0,0.00,0.16,9.0,19.1,265,259,23.0,15.4
2017-04-30T04:00,14.7,88,12.8,14.0,0.00,0.00,1016.1,1002.8,100,100,70,0,0.00,0.19,11.2,21.3,268,264,27.4,15.4
2017-04-30T05:00,14.7,89,12.9,13.8,0.10,0.10,1016.4,1003.1,96,89,26,0,0.00,0.19,12.7,21.5,278,280,30.6,15.4
2017-04-30T06:00,14.4,87,12.3,13.3,0.00,0.00,1016.8,1003.5,94,100,7,0,0.00,0.21,12.2,21.7,270,276,31.3,15.4
2017-04-30T07:00,14.3,84,11.7,13.2,0.00,0.00,1017.2,1003.9,54,59,0,3,0.03,0.26,11.8,21.0,258,263,31.3,15.3
2017-04-30T08:00,14.9,83,12.0,14.0,0.00,0.00,1017.5,1004.2,5,6,0,0,0.06,0.29,11.0,18.8,259,258,30.2,15.4
2017-04-30T09:00,16.1,68,10.3,14.0,0.00,0.00,1017.6,1004.4,37,41,0,0,0.18,0.58,15.6,23.2,263,263,37.8,15.9
2017-04-30T10:00,17.2,61,9.5,14.2,0.00,0.00,1017.9,1004.7,64,71,0,0,0.28,0.78,19.8,29.0,260,259,49.0,16.6
2017-04-30T11:00,18.3,56,9.2,15.6,0.00,0.00,1018.2,1005.1,44,49,0,0,0.37,0.94,20.5,29.3,259,256,51.8,17.4
2017-04-30T12:00,19.2,50,8.4,17.1,0.00,0.00,1018.0,1004.9,16,18,0,0,0.47,1.12,20.1,28.8,260,257,51.5,18.2
2017-04-30T13:00,19.4,51,8.9,17.9,0.00,0.00,1017.8,1004.7,82,91,0,0,0.52,1.12,21.3,31.4,259,257,50.4,18.7
2017-04-30T14:00,19.9,51,9.6,17.4,0.00,0.00,1017.5,1004.4,58,65,0,0,0.45,1.13,22.8,32.4,254,253,55.8,19.2
2017-04-30T15:00,20.0,53,10.1,17.8,0.00,0.00,1017.4,1004.3,68,76,0,0,0.46,1.11,23.2,33.3,257,257,56.5,19.6
2017-04-30T16:00,19.4,55,10.2,16.9,0.00,0.00,1017.2,1004.1,0,0,0,0,0.40,1.01,21.7,31.6,263,262,56.9,19.7
2017-04-30T17:00,18.9,56,9.9,16.0,0.00,0.00,1017.2,1004.1,0,0,0,0,0.37,0.96,22.5,33.2,263,261,55.8,19.7
2017-04-30T18:00,17.9,57,9.3,15.0,0.00,0.00,1017.2,1004.1,0,0,0,0,0.28,0.88,18.8,28.4,263,261,55.4,19.3
2017-04-30T19:00,17.1,59,9.0,14.6,0.00,0.00,1017.4,1004.2,0,0,0,0,0.17,0.80,15.6,25.7,255,255,46.4,18.7
2017-04-30T20:00,16.0,62,8.7,13.8,0.00,0.00,1017.8,1004.6,1,1,0,0,0.08,0.69,12.8,23.9,254,254,38.5,17.9
2017-04-30T21:00,15.0,67,8.9,13.2,0.00,0.00,1018.5,1005.2,0,0,0,0,0.03,0.57,11.0,22.6,247,245,31.7,17.1
2017-04-30T22:00,14.4,69,8.7,12.6,0.00,0.00,1019.2,1005.9,1,1,0,0,0.03,0.52,10.5,22.5,239,238,27.7,16.4
2017-04-30T23:00,13.9,71,8.6,12.1,0.00,0.00,1019.2,1005.8,0,0,0,0,0.02,0.47,10.1,22.0,235,235,27.0,15.9
2017-05-01T00:00,13.1,75,8.8,11.5,0.00,0.00,1019.1,1005.7,0,0,0,0,0.01,0.38,8.8,20.6,235,237,25.6,15.4
2017-05-01T01:00,13.5,73,8.9,11.6,0.00,0.00,1019.4,1006.0,3,3,0,0,0.02,0.41,11.1,23.6,234,239,24.1,16.1
2017-05-01T02:00,13.9,73,9.1,12.1,0.00,0.00,1019.2,1005.8,60,67,0,0,0.02,0.44,11.0,23.5,232,234,28.8,15.7
2017-05-01T03:00,14.4,72,9.5,13.0,0.00,0.00,1018.7,1005.4,91,100,1,0,0.02,0.45,8.7,19.7,240,235,28.1,15.5
2017-05-01T04:00,14.6,74,10.0,13.4,0.00,0.00,1018.7,1005.4,92,100,4,0,0.01,0.43,8.2,18.1,255,249,23.0,15.3
2017-05-01T05:00,15.1,74,10.5,13.9,0.00,0.00,1018.5,1005.2,86,96,0,0,0.02,0.45,9.8,19.3,246,249,24.8,15.4
2017-05-01T06:00,14.5,78,10.8,13.5,0.00,0.00,1018.7,1005.4,14,16,0,0,0.01,0.36,9.0,18.5,254,257,24.5,15.3
2017-05-01T07:00,14.0,81,10.9,13.1,0.00,0.00,1019.2,1005.8,14,15,0,0,0.03,0.30,8.3,17.5,252,256,22.7,15.0
2017-05-01T08:00,15.3,76,11.1,14.3,0.00,0.00,1019.8,1006.5,8,9,0,0,0.07,0.42,9.2,14.0,244,247,23.4,15.3
2017-05-01T09:00,16.5,66,10.0,15.2,0.00,0.00,1020.0,1006.7,1,1,0,0,0.18,0.64,8.9,12.3,249,249,24.8,16.0
2017-05-01T10:00,17.8,56,9.0,16.2,0.00,0.00,1020.2,1007.0,0,0,0,0,0.31,0.89,8.8,11.7,261,259,24.8,16.9
2017-05-01T11:00,18.9,52,9.0,18.3,0.00,0.00,1020.2,1007.1,0,0,0,0,0.42,1.04,9.2,12.3,281,277,27.0,17.9
2017-05-01T12:00,19.9,50,9.0,20.1,0.00,0.00,1020.1,1007.0,0,0,0,0,0.52,1.17,9.8,13.0,294,289,28.8,18.9
2017-05-01T13:00,20.7,44,7.9,20.7,0.00,0.00,1019.3,1006.2,0,0,0,0,0.58,1.38,12.1,16.2,287,282,29.2,19.9
2017-05-01T14:00,21.4,40,7.3,21.4,0.00,0.00,1019.0,1006.0,0,0,0,0,0.61,1.53,12.3,16.3,308,301,33.5,20.6
2017-05-01T15:00,21.3,38,6.2,20.5,0.00,0.00,1018.9,1005.9,4,0,0,13,0.59,1.58,13.4,18.4,324,320,36.4,21.0
2017-05-01T16:00,20.9,38,6.1,19.8,0.00,0.00,1018.8,1005.8,4,0,0,15,0.52,1.54,11.8,16.0,340,337,36.4,21.1
2017-05-01T17:00,20.5,42,7.1,19.2,0.00,0.00,1018.5,1005.4,2,0,0,5,0.42,1.41,9.0,12.2,2,360,31.7,20.9
2017-05-01T18:00,20.0,48,8.6,18.9,0.00,0.00,1018.7,1005.6,0,0,0,0,0.29,1.22,5.7,7.6,35,31,24.8,20.6
2017-05-01T19:00,18.9,60,10.8,18.4,0.00,0.00,1018.6,1005.5,0,0,0,0,0.15,0.88,5.0,8.7,69,60,16.6,20.0
2017-05-01T20:00,16.1,72,11.0,15.7,0.00,0.00,1018.8,1005.5,0,0,0,0,0.04,0.52,5.0,11.6,90,83,13.0,18.7
2017-05-01T21:00,14.8,80,11.4,14.5,0.00,0.00,1019.0,1005.7,0,0,0,0,0.00,0.34,5.0,12.9,90,77,14.4,17.4
2017-05-01T22:00,13.3,88,11.3,12.9,0.00,0.00,1019.6,1006.2,0,0,0,0,0.00,0.18,5.2,11.0,74,67,14.0,16.4
2017-05-01T23:00,12.3,92,11.1,11.8,0.00,0.00,1019.6,1006.2,0,0,0,0,0.00,0.11,5.8,9.0,60,61,13.3,15.6
2017-05-02T00:00,12.0,96,11.3,11.6,0.00,0.00,1019.3,1005.9,0,0,0,0,0.00,0.06,5.9,6.7,47,54,13.3,14.9
2017-05-02T01:00,12.3,99,12.1,11.8,0.00,0.00,1019.4,1006.0,17,17,0,6,0.00,0.02,7.7,9.6,53,56,13.3,15.2
2017-05-02T02:00,13.4,100,13.4,13.8,0.00,0.00,1019.0,1005.6,93,100,0,10,0.00,0.01,5.2,11.4,65,62,17.3,14.8
2017-05-02T03:00,14.2,98,13.9,14.4,0.00,0.00,1018.4,1005.1,79,79,0,25,0.00,0.03,7.3,14.5,81,83,18.7,14.9
2017-05-02T04:00,14.5,97,14.0,14.3,0.00,0.00,1018.4,1005.1,39,34,0,28,0.00,0.05,10.9,20.0,99,104,26.6,15.1
2017-05-02T05:00,14.3,96,13.8,14.0,0.00,0.00,1018.1,1004.8,5,3,0,8,0.00,0.06,10.9,20.5,96,101,28.8,15.1
2017-05-02T06:00,14.0,95,13.2,13.4,0.00,0.00,1018.1,1004.8,7,0,0,23,0.00,0.08,11.5,22.0,88,92,28.1,15.0
2017-05-02T07:00,14.3,92,13.0,13.3,0.00,0.00,1018.2,1004.9,5,3,0,9,0.02,0.13,13.7,24.8,88,90,32.4,15.0
2017-05-02T08:00,15.6,84,12.9,14.2,0.00,0.00,1018.5,1005.2,9,0,0,31,0.07,0.29,16.6,25.6,88,89,39.2,15.3
2017-05-02T09:00,16.5,79,12.9,14.5,0.00,0.00,1018.4,1005.2,43,27,0,63,0.17,0.39,20.5,30.0,93,95,50.0,16.0
2017-05-02T10:00,17.3,72,12.3,14.7,0.00,0.00,1018.3,1005.1,63,44,0,77,0.26,0.54,22.9,32.8,97,99,56.2,16.8
2017-05-02T11:00,17.8,71,12.4,15.5,0.00,0.00,1018.2,1005.0,63,49,0,62,0.32,0.59,23.2,33.0,96,98,57.6,17.5
2017-05-02T12:00,18.3,68,12.4,16.8,0.00,0.00,1018.1,1005.0,49,54,0,2,0.40,0.67,23.9,33.7,95,96,59.0,18.3
2017-05-02T13:00,18.0,72,12.9,16.1,0.00,0.00,1018.0,1004.8,53,59,0,0,0.35,0.58,23.5,33.7,95,97,59.4,19.0
2017-05-02T14:00,18.0,75,13.5,17.0,0.00,0.00,1017.5,1004.4,79,86,0,6,0.39,0.52,23.5,33.0,94,96,59.4,19.3
2017-05-02T15:00,18.2,72,13.0,17.2,0.00,0.00,1017.2,1004.1,52,56,0,6,0.41,0.59,23.1,32.6,95,97,58.3,19.6
2017-05-02T16:00,17.7,74,13.1,16.1,0.00,0.00,1016.7,1003.5,58,45,0,58,0.34,0.52,22.4,31.5,95,96,58.0,19.5
2017-05-02T17:00,17.6,74,12.9,15.9,0.00,0.00,1016.3,1003.1,45,21,0,87,0.32,0.53,21.7,30.8,95,97,55.4,19.4
2017-05-02T18:00,17.0,77,13.0,14.9,0.00,0.00,1016.0,1002.8,70,48,0,90,0.22,0.44,21.0,30.5,96,97,53.3,19.1
2017-05-02T19:00,16.1,84,13.4,14.4,0.00,0.00,1015.7,1002.5,39,22,0,65,0.11,0.29,19.6,29.8,96,98,50.8,18.4
2017-05-02T20:00,15.3,90,13.7,14.1,0.00,0.00,1015.8,1002.5,36,18,0,67,0.03,0.17,16.3,27.2,95,98,46.8,17.7
2017-05-02T21:00,14.9,93,13.7,13.8,0.00,0.00,1016.2,1002.9,48,21,0,98,0.02,0.13,15.9,28.1,96,99,39.6,17.0
2017-05-02T22:00,14.9,92,13.7,13.8,0.00,0.00,1016.6,1003.3,57,34,0,89,0.00,0.13,15.9,27.3,95,98,39.2,16.6
2017-05-02T23:00,15.0,93,13.8,13.9,0.00,0.00,1016.6,1003.3,56,29,0,99,0.00,0.13,15.9,27.1,93,95,38.9,16.3
2017-05-03T00:00,15.0,93,13.8,13.9,0.00,0.00,1016.2,1002.9,53,30,0,86,0.00,0.13,15.8,27.1,90,94,39.2,16.1
2017-05-03T01:00,15.1,94,14.1,14.2,0.00,0.00,1016.0,1002.7,35,33,0,17,0.00,0.11,15.8,27.1,91,95,38.9,16.8
2017-05-03T02:00,14.9,94,14.0,13.9,0.00,0.00,1015.4,1002.1,44,40,0,25,0.00,0.10,15.9,27.1,93,95,39.6,16.4
2017-05-03T03:00,15.0,92,13.7,13.9,0.00,0.00,1014.7,1001.5,34,32,0,18,0.00,0.13,15.8,27.0,89,92,39.6,16.1
2017-05-03T04:00,14.9,91,13.5,13.8,0.00,0.00,1014.4,1001.2,39,40,0,11,0.00,0.15,15.5,27.4,86,91,39.2,16.0
2017-05-03T05:00,14.8,91,13.3,13.8,0.00,0.00,1014.3,1001.0,34,32,0,19,0.00,0.16,14.4,25.9,87,91,38.9,15.8
2017-05-03T06:00,14.6,92,13.3,13.7,0.00,0.00,1014.1,1000.8,27,25,0,14,0.00,0.13,13.7,24.8,85,89,36.4,15.7
2017-05-03T07:00,14.6,92,13.2,13.5,0.00,0.00,1014.1,1000.8,48,43,0,32,0.02,0.14,14.4,25.2,90,91,34.9,15.5
2017-05-03T08:00,15.7,84,13.0,14.1,0.00,0.00,1014.3,1001.1,77,63,0,68,0.07,0.29,17.7,26.3,92,92,41.4,15.8
2017-05-03T09:00,16.7,77,12.6,14.7,0.00,0.00,1014.4,1001.2,86,81,0,42,0.16,0.44,19.5,28.1,93,94,47.9,16.4
2017-05-03T10:00,17.3,77,13.1,15.3,0.00,0.00,1014.5,1001.4,70,67,0,31,0.24,0.46,20.5,28.9,92,94,50.8,17.1
2017-05-03T11:00,18.0,74,13.3,16.5,0.00,0.00,1014.5,1001.4,53,59,0,0,0.33,0.53,21.6,30.3,92,93,53.3,17.9
2017-05-03T12:00,18.4,73,13.5,17.4,0.00,0.00,1014.6,1001.5,52,58,0,0,0.38,0.57,21.6,30.6,90,92,54.4,18.6
2017-05-03T13:00,18.2,71,12.9,17.6,0.00,0.00,1014.7,1001.6,4,5,0,0,0.41,0.60,19.9,27.9,95,96,54.0,19.2
2017-05-03T14:00,18.7,69,12.9,18.8,0.00,0.00,1014.1,1001.0,4,4,0,0,0.48,0.66,19.8,27.5,93,95,51.8,19.8
2017-05-03T15:00,18.6,69,12.9,18.6,0.00,0.00,1013.4,1000.3,5,2,0,10,0.47,0.66,19.1,26.3,90,92,51.1,20.2
