"casual","temperature_2m_max...C.","Inne","Inne2","Inne4"
-0.800900473552384,-0.151587649185453,-0.643258940841885,-0.737663084425752,-0.717305097518538
1.13493705087169,1.53756503321688,2.2586837251119,2.27805523887997,2.98431917474236
-0.609782756172937,-0.161702335906425,-0.71302399539481,-0.835779517813137,-0.733969802343168
0.564666442562051,1.6387119004266,2.32807946804964,2.3125700299038,2.89753193836918
1.28752297039238,1.59825315354271,2.60125160484931,2.78869508825903,4.25557955405686
0.573914074048154,1.01160132372633,0.689280080064979,0.513055464189395,0.0743736723923032
0.27490732266418,1.16332162454091,1.05520517742737,0.93541902823265,0.538855572693374
0.43828214558532,0.880110396353695,0.0595863558029477,-0.127670259186889,-0.470123688893327
2.09360818159763,1.2745831784716,1.50537861598755,1.55159055108529,1.60258659639053
0.929947886263091,1.22400974486674,0.950233576916734,0.741876042810207,0.25399372316919
0.578537889791205,1.2037803714248,1.28234924112983,1.36170500135236,1.53057938461435
0.820517580344214,1.18355099798286,1.51088693356886,1.60646814542108,1.73161136046386
2.07203037479672,0.961027890121471,1.15713866729228,1.16581740293028,1.06734260325165
0.88679227266128,1.24423911830869,1.12596319245511,1.25860626534074,1.42901715245568
0.84363665905947,0.65758728849231,0.275581389612805,0.163471257093909,-0.170126403518927
1.25515626019102,0.819422276027862,1.16909600185209,1.25993916177204,1.27872337030023
1.43548507417001,1.15320693781994,0.562912794376076,0.444274796535535,0.00370203899912171
0.498391750244985,1.32515661207646,1.80774030667478,1.74933697796429,1.76537772946117
0.829765211830316,1.40607410584424,1.54559874132509,1.40217366408589,1.23812547919643
0.304191489036837,1.33527129879744,0.974364258490523,0.841598375512416,0.477676930315224
1.77610616724145,1.34538598551841,0.786607626955508,0.681911762394724,0.272326935884474
0.587785521277307,0.920569143237583,0.519149367975792,0.500107900963636,0.389792192807326
0.179348463974457,1.41618879256521,1.38751943373543,1.27008443069343,1.10497584727557
0.671014204652227,1.67917064731049,1.72031797602945,1.64894819704643,1.63494962376978
0.593950608934708,1.19366568470383,0.792147301183393,0.614608522110501,0.216576851155643
0.418245610698765,1.77020282779923,1.6040614668244,1.48776809756595,1.43098962981597
0.00980855339591509,0.617128541608422,-0.506275688252125,-0.672399336271354,-0.695266552950966
1.77918871107015,1.5274503464959,1.99110352361774,1.85002686500367,1.81778534066914
-0.0826677614651076,1.66905596058951,1.39653621166107,1.31224330245582,1.06343237691172
0.909911351376536,1.28469786519258,1.21279671495923,1.04242009957929,0.687214445668617
0.908370079462186,0.981257263563415,0.78956908802073,0.924474824402133,0.992009202429523
1.53720902051714,0.75873415570203,1.28540825620661,1.45038276151687,1.9418664724286
0.529217188531993,1.66905596058951,2.44957253723237,2.29514200758968,2.62297719267574
1.83621577190111,0.880110396353695,1.61238143038175,1.65552033999234,1.78744870986296
0.469107583872328,1.80054688796215,2.44717549580546,2.33498035484215,2.9343841044318
0.130027762715245,0.556440421282589,-0.325933161595687,-0.367655852794007,-0.477337726068001
0.526134644703292,1.81066157468312,2.28695348403332,2.20653651289433,2.50956758348909
0.415163066870065,0.344032000142177,0.540085155670984,0.716145521038459,0.672117709481068
0.187054823546209,1.87134969500895,2.58658366239686,2.27475511578801,2.47228811635464
1.15497358575825,0.394605433747037,-0.53995272667145,-0.694873897182299,-0.705048463977664
0.459859952386226,0.495752300956757,0.704843428980676,0.781389195451422,0.517729994064172
0.789692142057207,1.94215250205576,2.66296148530484,2.48333734829376,2.9570919320437
1.30601823336458,0.75873415570203,0.255934708498945,0.17102701337015,-0.198976088715776
0.982351131351004,0.910454456516611,0.85803806784864,0.889120950986309,0.54148753431086
1.11798305981384,1.32515661207646,1.47896586735762,1.3699432648374,1.09415563457902
1.40157709205431,0.991371950284387,0.814361743244392,0.821641061777455,0.496366493488227
0.997763850494508,1.41618879256521,1.40251836301282,1.26512220181063,0.944786754393954
1.7714823514984,0.789078215864946,-0.153457669157213,-0.166484845626156,-0.40609795529957
0.891416088404331,1.40607410584424,1.32523816549791,1.0744899088963,0.641506069243278
1.32913731207984,1.47687691289104,1.62141911273843,1.53723782595907,1.32339067920939
0.791233413971557,1.34538598551841,1.6113013681109,1.47728157504016,1.36995473749379
0.244081884377173,0.789078215864946,-0.183448559568299,-0.281515413546912,-0.451435205435736
0.419786882613116,0.273229193095373,0.334981330437457,0.457904866970093,0.261708718713637
1.09024016535553,1.24423911830869,1.41205078357099,1.35356309182621,1.35631127606442
0.222504077576267,0.576669794724534,0.621570627898502,0.793834915141299,0.439588549268726
1.40003582013996,0.981257263563415,1.33507021623445,1.36018742649985,1.48851658592811
0.261035875435027,0.738504782260086,0.510379959150896,0.63578230457644,0.27350305657085
1.91636191144733,1.14309225109897,1.74043849091375,1.7068689705838,1.73243410360756
1.05941472706852,1.3858447324023,1.71100156792545,1.79016696804365,2.06733781912901
