"casual","registered","temperature_2m_max...C.","temperature_2m_min...C.","temperature_2m_mean...C.","apparent_temperature_max...C.","apparent_temperature_min...C.","apparent_temperature_mean...C.","daylight_duration..s.","sunshine_duration..s.","precipitation_sum..mm.","rain_sum..mm.","snowfall_sum..cm.","precipitation_hours..h.","wind_speed_10m_max..km.h.","wind_gusts_10m_max..km.h.","wind_direction_10m_dominant....","shortwave_radiation_sum..MJ.m..","et0_fao_evapotranspiration..mm.","Stosunki1","Stosunki2","Stosunki3","Stosunki4","Inne","Inne2","Inne3","Inne4"
-0.50189372216841,-0.142770581196174,-0.181931709348369,-0.625029093301615,-0.512109057957133,-0.460353841885387,-0.520503800783603,-0.561004245974993,0.100688468788421,0.326371962485557,-0.404427372675812,-0.387211223138085,-0.151488930281356,-0.254391179316798,1.01293586878571,1.02087617693356,0.757734685278597,0.507819421822998,0.326548332691695,-0.479467617083932,-0.521754198134029,-0.485198593958831,-0.0218688982187675,-0.328072381706329,-0.0401045842978894,0.175589211220919,-0.192090736140224
1.01163529772366,-0.747837033095229,-0.283078576558089,-0.560209687161869,-0.543898731500605,-0.553922735165807,-0.679954005654407,-0.708580350929603,-1.08892909849206,0.21323656288351,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.49946412072216,1.26272654556484,0.39179106578217,-0.343854222604402,0.0279253951565312,-0.402731070223019,-0.467010596909609,-0.470244241989839,-0.882953410254336,-0.583900808879331,-0.456120831299307,-0.367110808961301,-0.479587268756356
-1.24786932871399,-0.689059149196463,-1.29454724865529,-1.02474876449671,-1.17969220237004,-1.34925832804937,-1.12473615608349,-1.24969273576317,-0.504577524941862,0.515218484152818,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.25619999475393,0.907508816637643,0.893656601091555,0.390923039254531,-0.14735328557063,-0.974801962548966,-0.869129419508952,-1.02887977305009,0.885017884743426,-1.01170999028932,-0.819262843360185,-0.157004942425381,-0.66633744211356
-0.683763808061755,-0.15166135355061,-0.616863238350167,-0.905913186573847,-0.681653983522317,-0.780047560593488,-0.898149022846032,-0.798765748401865,0.123621546427654,0.462960306840326,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.36847574520081,1.26272654556484,0.63226830145125,0.698471855297759,0.384974559600749,-0.714615995487389,-0.624096348036805,-0.679925124125362,0.152059270449467,-0.548419021246141,-0.279877396245793,0.309119395512226,-0.313358122141551
0.0406339916829227,-1.01604199912069,-0.940533213421272,-1.04635523320996,-1.06313006604398,-0.935995716060854,-0.990462299350181,-1.05292459582369,-1.07376911465981,0.208803816539044,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.451557116551353,0.771467984282548,-2.00252575892302,-0.541464774089192,-0.627746706822851,-0.501358116755569,-0.710156095692365,-0.606582273313896,0.305214861179923,-0.793582704512505,-0.791982628749633,-0.676149522778682,-0.69539699144707
-1.25249314445704,-0.807602780588931,-1.31477662209724,-1.23001021727258,-1.34923712793523,-1.37265055136948,-1.30936270909179,-1.38087149572283,-0.483122419467344,0.525234066163826,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.76967174281749,0.665658448006363,0.998211920947677,0.43823824172272,-0.218763118459474,-0.975196461634682,-0.993487196427631,-1.052572092276,1.20789772735653,-1.03119640409848,-0.827179926982261,-0.181209637607419,-0.675060292832315
-1.06599924282065,-0.670289740892656,-1.32489130881821,-0.959929358356968,-1.10551629743528,-1.32586610472927,-1.04081499562517,-1.17590468328587,0.146553138667727,0.650000207781035,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.06907374400915,0.884835344578461,1.12367830477502,0.27541828028807,-0.121386073611051,-0.999240846587833,-0.817918250550016,-1.00954295754131,0.584693055546711,-0.990714973372826,-0.851786319233634,-0.186601874171737,-0.678476105652743
-1.40353779206338,-1.34104912185504,-1.79016689798292,-1.51089431054481,-1.74130976830472,-1.73912871671779,-1.59469465465007,-1.74981175810935,-1.05828679920973,0.230993385521494,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.14392424430706,0.960413584775736,0.925023197048392,-0.174076143159725,-0.445976223105794,-1.31668844439282,-1.35465657754197,-1.42711968280852,0.614716594561636,-1.20561252455263,-1.13061861726631,-0.501839268044678,-0.796013274580136
-1.35113454697547,-1.06395338347514,-1.59798785028445,-1.05715846756659,-1.30685089654393,-1.44282722132979,-1.08277557585433,-1.22509671827074,-0.461474212101959,-1.73343933833595,-0.31951432861928,-0.460301595125408,0.626834746738474,-0.0692138292174581,-0.596349887619451,-0.6418451074065,-1.27063851993017,-1.40287978373063,-1.12112373405486,-1.04104894316255,-0.988603222035841,-1.40848702877882,-0.843480524907187,-0.954905682986541,-1.07479755708307,-0.961279692978606,-0.779933620207101
-0.489563546853607,-0.410975547221633,-0.920303839979328,-1.08956817063646,-1.06313006604398,-1.02956460934127,-1.14991250422098,-1.11031530330604,0.169468391517033,0.813394378258927,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.956797993562276,0.665658448006363,0.810012345206658,0.674814254063665,0.047400804126216,-0.78655964690743,-0.803546822573607,-0.799880291867683,0.862603476913877,-0.758386610770313,-0.510428331378327,0.0774514169859079,-0.50229006755675
-1.43436323035039,-1.2062057411461,-1.93177251207653,-1.81338487253029,-1.88966157817425,-1.77811575558463,-1.68700793115422,-1.76620910310431,-1.04250591852839,0.240525347022643,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.0723963855340486,0.204631182802983,0.810012345206658,-0.193558873587802,-0.790041781570223,-1.50713546942432,-1.70406360779544,-1.67647255571013,2.24163078794562,-1.22380286363677,-1.19924672448527,-0.656159292169517,-0.808928963450172
-1.21550261851264,-1.59097861137416,-1.13271226111974,-0.776274374294355,-0.967761045413564,-0.920400900514117,-0.738698817975229,-0.839759110889257,-0.439650727635632,-1.89148453347604,-0.305362154609857,-0.284884702355833,-0.151488930281356,0.115963520881882,-1.32614226552412,-1.40518533339898,-2.0652589508367,-1.59074897000138,-1.43273027756982,1.35866012946305,0.616466122082043,0.665121051602107,0.573278246482212,-0.889213508416255,-1.03920681351831,-1.01110149849683,-0.779110300229145
-1.50988555415356,-1.55689731734882,-1.8710843917507,-1.60812341975443,-1.79429255754384,-1.90287427995852,-1.52755772628341,-1.7334144131144,-1.02644578280488,0.223485342729408,-0.432731720694656,-0.460301595125408,0.273051257184006,-0.0692138292174581,1.81757874698829,1.36853608184102,1.41643320037217,-0.361945329430475,-0.731615554661169,-1.42508099645551,-1.54378866708072,-1.78630383992198,1.32711563117636,-1.25563682805198,-1.16186941793277,-0.670103474683329,-0.800951804129397
-0.236794952900145,-1.02641456686753,-0.637092611792111,-0.700651733797985,-0.702847099217965,-0.803439783913593,-0.831012094479378,-0.749573713416995,-0.417669790858291,0.555698845815643,-0.432731720694656,-0.416447371933014,-0.151488930281356,-0.439568529416137,1.16263686938154,0.801699280361458,1.08185617683257,0.265676915074031,-0.192795906499894,-0.516763977422543,-0.5127261225421,-0.598470756184334,0.771246266552785,-0.626476166781685,-0.427242746870507,-0.229432224676913,-0.507361461264135
0.168559560574004,-1.38747871081709,-1.03156539391002,-0.992339061426841,-1.02074383465268,-1.00617238602117,-0.898149022846032,-0.962739198351432,0.21519194847609,-1.37262531328932,-0.220449110553325,-0.387211223138085,0.768348142560262,0.301140870981221,-0.708625638066322,-0.588940339268407,-1.69931533134027,-0.378644812654541,-0.67968113074201,-0.554797195944136,-0.650404275319019,-0.672767550762352,1.01153504353891,-0.812867042154857,-0.795884964084652,-0.654011054281831,-0.700877153576817
-1.47289502820915,-1.60382083810834,-2.06326343944917,-1.69454929460742,-1.93204780956555,-1.90287427995852,-1.6030867706959,-1.75801043060683,-1.01012867302659,-1.89148453347604,-0.135536066496793,-0.460301595125408,1.61742851749099,0.301140870981221,-0.652487762842886,-0.724981171623503,0.0153919143001307,-1.28320015395815,-1.16656635498413,-1.97585654252365,-2.3851490003082,-2.54876161385731,0.146495446388867,-1.05497519441628,-1.15336618106078,-0.95232680337245,-0.790993086006383
-1.03054998879059,-0.464320181348243,-0.87984509309544,-1.1976005142027,-1.04193695034833,-0.826832007233698,-1.09955980794599,-0.995533888341345,-0.395552197358181,0.565963525513919,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.33437313657675,-0.777885939761595,1.27005575257359,0.43823824172272,-0.283681148358423,-0.645103558405359,-0.752474402123844,-0.596093962992857,1.43746314552752,-0.620737900458839,-0.536636608196235,-0.219549874775767,-0.566988996314373
-1.41124415163513,-1.84189596448821,-1.3653500557021,-0.787077608650979,-1.09491973958745,-1.16212054148853,-0.747090934021061,-0.970937870848911,0.237973515400951,-1.89148453347604,1.23722481241715,-0.00714128880400727,6.28737057960997,3.26397847257066,-0.577637262544972,-0.944158068195601,-2.03389235487986,-1.10924720370746,-1.22499258189318,-0.448241319259674,-0.462661339714129,-0.763949980471738,1.86693739027507,-0.903870998653179,-1.0127536370549,-0.942676818545051,-0.772859236086085
-1.26482331977185,-1.48033788874119,-1.57775847684251,-1.61892665411105,-1.61415107413083,-1.49740907574337,-1.4436365658251,-1.47105689319509,-0.99357538478178,-0.687570898630632,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.353085761651228,-0.0976817779861179,1.09231170881819,-0.687585252299775,-1.03023849219633,-1.03907243859692,-1.51703907628088,-1.44069457597109,2.15485024638979,-1.0263639964544,-1.04508039026228,-0.837388103069906,-0.774268575301382
-1.31106147720236,-1.46403813942472,-0.869730406374467,-1.06796170192321,-0.988954161109213,-0.873616453873907,-0.965285951212686,-0.970937870848911,-0.373315771925231,-1.89148453347604,1.63348568468096,1.71779149009681,-0.151488930281356,1.22702762147792,2.21054387355235,3.46961115932528,-1.33337171184384,-1.28598340116216,-1.25745159684265,0.86728241581181,-0.132902085138796,0.0948644948572534,0.993739307692685,-0.850174483432959,-0.942744456425196,-0.966829117681048,-0.765710573460994
-0.543508063855871,-0.306755937955755,-0.758468852443775,-0.970732592713593,-0.851198909087501,-0.842426822780434,-0.8897569068002,-0.856156455884214,0.260677841569464,0.330967019823058,-0.4610360687135,-0.445683520727943,-0.151488930281356,-0.439568529416137,0.0960172401362592,0.416250255355354,0.987756388962065,0.489728314996926,-0.218763118459474,-0.587980435962358,-0.617030450308453,-0.623936738941279,1.31438716405653,-0.62614866402859,-0.441591457248448,-0.162581704195323,-0.518091096191085
-1.13535647896642,-1.3983452103614,-1.3653500557021,-1.44607490440506,-1.49758893780476,-1.27128425031569,-1.32614694118345,-1.36447415072787,-0.976803742860375,0.261453527716367,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-1.28871701537516,-1.45809010153707,0.956389793005228,-0.178251013965741,-0.790041781570223,-0.852017829817936,-1.21161650924857,-0.995651364793138,2.29423713231012,-0.945707733325148,-0.921434172517498,-0.65282644802351,-0.740867445925667
-0.981229287531378,-0.262796007981048,-0.38422544376781,-0.344145000029383,-0.353160690239773,-0.452556434112019,-0.386229944050296,-0.38063345103047,-0.350975368551045,-0.183108994773007,0.317333501804713,0.358310571132606,-0.151488930281356,0.486318221080561,1.03164849386019,3.38647509510827,0.966845324990841,-0.349420717012425,-0.536861464964323,-0.0647476181854748,-0.0397719365908229,-0.130984093788635,0.494749816810136,-0.534507122383285,-0.503229887699634,-0.590853316001661,-0.596208032925747
-0.545049335770221,-0.199078806107597,-0.728124792280859,-0.743864671224482,-0.724040214913613,-0.889211269420644,-0.789051514250219,-0.839759110889257,0.283294529187507,0.867199478709117,-0.4610360687135,-0.445683520727943,-0.151488930281356,-0.439568529416137,1.68659037146694,1.48190344213694,0.91456766506278,1.04359450859514,0.235663090833167,-0.731133027271521,-0.623030857609322,-0.726958254024154,0.993524314105624,-0.60247787993787,-0.265881983717113,0.375543913358612,-0.340207937746028
-1.44052831800779,-1.43736582236142,-1.03156539391002,-1.25161668598582,-1.08432318173963,-0.95159053160759,-1.14152038817515,-1.04472592332622,-0.959834542850619,-1.28115412504738,0.133355239682226,0.124421380773174,0.060781163451325,0.85667292127924,0.152155115359695,0.00812775829006743,-0.172807661440889,-1.33747347443637,-1.24446799086286,0.404924149347483,-0.411574826624363,-0.158881388264393,0.473207413753192,-0.870155635443597,-0.981217789260063,-0.970116400047888,-0.769630273194365
-1.08449450579285,-0.37985784398111,-0.869730406374467,-0.527799984091996,-0.713443657065789,-0.95159053160759,-0.579248613104426,-0.741375040919517,-0.32855326822303,0.295024741026711,-0.418579546685234,-0.40182929753555,-0.151488930281356,0.115963520881882,0.301856115955524,0.204631182802983,0.778645749249821,-0.345245846206408,-0.478435238055269,-0.536286804810322,-0.417318531272854,-0.663429141499093,0.299899175186897,-0.783210622640549,-0.717484959535004,-0.566714685399414,-0.65790329694245
-0.463361924309651,-0.332440391424123,-0.616863238350167,-0.722258202511234,-0.681653983522317,-0.772250152820119,-0.747090934021061,-0.790567075904387,0.305805753465154,0.615795650350932,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.40590099534976,0.990644880854646,0.987756388962065,0.502252927414976,0.09284342505548,-0.625092455185295,-0.570341833847576,-0.632442896456067,0.452339499598013,-0.570396546421923,-0.341013983161097,0.0310125735707701,-0.410861837183338
-1.04596270793409,-0.0429963581075141,0.11139420555982,-0.754667905581106,-0.374353805935421,0.108856925570499,-0.671561889608575,-0.315044071050643,-0.942687094941604,0.270211033907894,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.596349887619451,-0.966831540254784,-0.22508532136895,-0.48858307721298,-0.744599160640959,0.750680681361962,0.14194754270325,0.768722936898661,0.984578277381222,-0.313881757096158,-0.35575613887117,-0.704174573143805,-0.59280503617935
1.49251213500098,-0.0696686751708193,-0.444913564093642,-0.819487311720852,-0.586284962891901,-0.577314958485912,-0.789051514250219,-0.642990970949777,0.328198145809958,0.773777908575357,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.320568741030003,0.363345487217262,0.987756388962065,0.645590158421549,0.10582703103527,-0.532099746849902,-0.514322811715053,-0.506148078788955,0.663916931783512,-0.390012210903388,-0.171318602563773,0.102478502281895,-0.323389417847101
-1.2601995040288,-0.541867473550816,0.354146686863149,0.336458764437948,0.388598359107906,0.38176619763839,0.243178759387085,0.324452383752668,-0.925322778755151,-1.89148453347604,-0.107231718477949,-0.0802316607913299,-0.151488930281356,0.486318221080561,2.17311862340339,2.21501237205051,-0.193718725412113,-1.45158660980083,-1.12761553704476,2.66880620420419,2.50745176853254,2.61005007633304,-1.08384591237537,-0.686527629040685,-0.824518148867943,-0.968558187200404,-0.742619986735656
-1.35575836271852,-0.667820081905313,0.131623579001764,-0.765471139937731,-0.480319384413661,0.0932621100237624,-0.847796326571041,-0.683984333437168,-0.907573744186124,0.306634945732552,1.64763785869039,1.73240956449427,-0.151488930281356,0.6714955711799,3.07132462697836,4.96606031523133,0.559079577551965,-0.0669211258052967,-0.114894270621156,-0.0549382906102923,-0.377786594865626,0.06056062103777,-0.0933281401131428,-0.1425594924372,-0.126192831817252,-0.315851529310381,-0.36126908842546
0.618610959564314,-1.56726988509566,-0.455028250814614,-0.473783812308875,-0.395546921631069,-0.390177171925073,-0.528895916829435,-0.388832123527948,0.372611580709439,-1.52734147683758,-0.0223186744214164,0.00747678559345728,-0.151488930281356,0.6714955711799,-0.409223636874664,-0.203491314262303,-0.413284897109969,-0.897720416202614,-0.854959811469172,0.318786197991959,0.263452453043458,0.279046872459698,0.10285045475839,-0.650254957099489,-0.730765746868588,-0.825940706054402,-0.70078548130118
0.467566311957977,-0.243038736082303,-0.00998203509184439,-0.441374109239002,-0.268388227457181,-0.17184975427076,-0.428190524279454,-0.364236106035513,0.394818298159179,0.897519834701826,-0.4610360687135,-0.445683520727943,-0.151488930281356,-0.439568529416137,1.94856712250964,1.48190344213694,0.715912557336148,0.794493883836143,0.352515544651275,-0.403839222694708,-0.395480095073267,-0.324185745132961,0.355386123903588,-0.00777817325122751,0.217116323705564,0.336390398432148,-0.0379424808947662
0.304191489036837,0.9152313289816,0.273229193095373,0.293245827011451,0.272036222781842,0.19462841107755,0.201218179157926,0.152280261305622,1.03131629463851,1.13603815769461,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.390511011800186,-0.180817842203121,-1.42747149971435,2.00938128838699,1.48858106788288,-0.619690839266854,-0.407801390998415,-0.408967878278211,0.059514880835213,0.863305984472892,1.12204058760821,2.07196841794289,1.19042016172189
-0.403252319649986,-0.19413948813291,-0.768583539164747,-0.949126124000344,-0.787619562000557,-0.928198308287486,-0.906541138891863,-0.880752473376649,0.417074033781215,0.906095817578693,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.14392424430706,0.937740112716554,0.904112133077168,1.00184580053497,0.326548332691695,-0.775344518250421,-0.672652033027701,-0.759244147730209,0.718461518821408,-0.643346042637921,-0.311096078925948,0.422249293181872,-0.344339446582863
0.498391750244985,0.795205902196727,0.21254107276954,-0.0956706098270238,0.0707016236731864,0.233615449944392,-0.0421531861711942,0.0784922088283173,1.05060420273783,1.14696334376046,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.558924637470493,-0.399994738775219,-1.30200511588701,1.72966494438388,0.910810601782234,-0.501358116755569,-0.371811412828291,-0.273304721686236,0.568494783246252,0.781336226259415,0.900980517426275,1.32096677767973,0.666817216433009
-0.108869384009064,-0.128446559069585,-0.637092611792111,-1.13278110806296,-0.851198909087501,-0.803439783913593,-1.06599134376267,-0.92174583586404,0.439365418983104,0.912099336839426,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,1.63045249624351,1.17959048134783,0.966845324990841,1.32331085259825,0.540777831358226,-0.761821476858604,-0.730706832729056,-0.710245667553926,0.728031086925661,-0.48348985840913,-0.103814624865197,0.757087364452107,-0.167894631762998
1.19350538361701,0.653941408120703,0.121508892280792,-0.0956706098270238,0.0389119501297144,0.108856925570499,-0.0925058824461846,-0.0198918611414228,1.06966930096307,1.18017813537998,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.133442490285216,0.204631182802983,-1.22881639198772,1.93701686108271,1.11854829745887,-0.590239264811288,-0.42723577407975,-0.374927883036538,0.475359055922099,0.724556307459524,0.914911693982363,1.65624452011892,0.795174450150735
0.68180310805268,0.19458483647489,1.05206007061022,1.34115955960401,1.07737461921647,1.10692512056164,1.28380114907022,1.17711432349042,1.51431314186993,0.353439473679082,2.63829003934993,2.75567477231679,-0.151488930281356,1.96773702187528,-0.240810011204356,-0.0976817779861179,0.548624045566353,0.139039167291526,0.255138499802852,0.195000540624406,0.397234146686109,0.48395014645613,-0.459966888227729,0.609484382680558,0.518270622214282,-0.0453239093332202,0.0890146577464605
-0.147401181867823,-0.31218918772791,-0.728124792280859,-1.18679727984608,-0.935971371870093,-0.694276075086436,-1.09955980794599,-0.897149818371605,0.461676114374081,0.267164224695787,-0.404427372675812,-0.387211223138085,-0.151488930281356,-0.254391179316798,-0.820901388513194,-0.777885939761595,-0.413284897109969,0.882166170762493,0.0863516220655853,-0.686623324456224,-0.727462942918041,-0.579342103848949,1.11551953710911,-0.445478634619057,-0.311055931443078,0.193747858307604,-0.39745351706376
1.31372459293634,1.24320204250076,0.768848842423002,0.800997841772794,0.876040020107809,0.724852139666595,0.578863401220355,0.717988663631628,1.52266108515204,1.3967857993008,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.222097386129878,-0.505804275051404,1.32233341250166,2.39207777893852,2.345499062549,-0.630942214017325,-0.359211150707353,-0.36743908408337,-0.448412021660064,1.76904620480378,1.94571839042568,3.30346685938163,2.66306673009873
0.862131922031674,0.233605448474911,0.0608207719549598,-0.700651733797985,-0.384950363783245,-0.17184975427076,-0.579248613104426,-0.421626813517862,0.48399423676086,0.738027090501405,0.727746548077953,0.665290133479361,0.414564653005793,0.85667292127924,0.863234868189883,0.416250255355354,1.1864114966887,1.37201767866845,0.806941753943916,-0.531342313521729,-0.548430068682515,-0.436595879870882,0.314678943004825,0.187416951665254,0.563179596553301,1.00390463455118,0.372287861343899
1.40311836396866,1.2441899060957,0.890225083074667,0.844210779199291,0.939619367194753,0.84181325626712,0.84741111468697,0.849167423591281,1.53058271887508,1.39768149098481,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.652487762842886,-0.61161381132759,-0.831506176534457,2.01773102999903,1.98195809511489,-0.53571884444548,-0.281623508952271,-0.27358812096483,-0.435195221092454,1.6820140902047,1.81688913264231,2.56647774430103,2.21695583255235
0.100743596342587,-0.0578143120315725,-0.0200967218128166,-0.0632609067571509,0.0389119501297144,-0.0081041910300255,-0.0673295343086894,0.00470415635101218,1.1253376053018,-1.78846673993777,-0.39027519866639,-0.372593148740621,-0.151488930281356,-0.254391179316798,0.807096992966447,0.529617615651267,-1.4692936276568,-0.665319274667686,-0.627746706822851,0.394764034256641,0.45500440158789,0.442624833662072,-0.0530712712956611,-0.436057704359813,-0.493983922394542,-0.708184009710429,-0.608666943014157
0.344264558809947,0.036526661284933,0.596899168166478,0.909030185339037,0.791267557325218,0.529916945332388,0.830626882595307,0.726187336129106,1.53806764524493,-1.56186469380911,1.63348568468096,1.71779149009681,-0.151488930281356,0.486318221080561,0.414131866402396,0.227304654862166,-0.821050644548845,-0.647228167841614,-0.0369926347424173,0.174915716260398,0.447940368607005,0.325987251049982,-1.32926251506141,-0.211909942440994,-0.264123523967382,-0.516307411018902,-0.403213547344462
-1.01051345390404,-0.732031215576233,0.172082325885652,0.563326685927059,0.303825896325314,0.210223226624287,0.486550124716205,0.291657693762754,1.14332133293819,-1.7813959430861,2.01559438293536,2.11247949882835,-0.151488930281356,3.63433317276933,0.676108617445097,0.61275367986827,-1.4692936276568,-1.02714141118913,-1.01076308322665,1.67344649082918,1.73661304880029,1.65632438835764,0.411712577778897,-0.515912630965538,-0.620247756022484,-0.886444470698141,-0.696543353401825
-1.16772318916777,-1.64086572291849,0.435064180630925,1.12509487247152,0.823057230868689,0.654675469706281,1.08239036397026,0.939352821063543,1.54510546646747,-1.86367304168995,7.6906161607136,7.97432733221163,-0.151488930281356,3.81951052286867,0.48898236670031,0.257535950941076,-2.09662554679353,-1.494726941463,-1.21200897591339,3.6009929326746,4.23485622972754,4.00437955791193,-0.885914845596145,-0.672925812571717,-0.840464729064133,-0.982985324573378,-0.7509914492504
1.46322796862832,0.474150233842127,0.869995709632723,0.0879843742355893,0.55814328467309,0.7482443629867,0.083728554516282,0.463829816209799,0.550847596778282,0.939576931725557,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.0585919899873021,-0.452899506913312,-0.0996189375416035,1.28295376814009,1.35225320509509,-0.39284423892906,-0.280189804029031,-0.171585123838388,-0.489984372392517,1.09878046394822,1.2537163019271,1.38686050079883,1.21712671536092
-0.275326750758905,0.102713522145728,0.445178867351897,0.595736388996932,0.430984590499202,0.584498799745966,0.637608213541177,0.504823178697191,1.1609842143559,0.487209569199692,0.798507418125063,0.8553251006464,-0.151488930281356,1.78255967177594,-0.409223636874664,-0.339532146617399,-0.821050644548845,0.944789232852743,0.547269634348121,-0.27216417946469,-0.0995176083924084,0.020559616339596,0.204810192787061,0.734813414960713,0.659778455088179,0.552312226078632,0.310749104294711
1.75452836044054,1.01500555207026,1.17343631126188,0.530916982857186,0.950215925042577,1.08353289724154,0.503334356807869,0.832770078596325,0.57304837263138,0.951466046341878,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.114729865210737,-0.203491314262303,0.234958085997987,1.36366793705642,1.65736794562014,-0.380291840374475,-0.21307367238057,-0.124282390789336,-0.707569023231012,1.50167156354826,1.59589329843297,1.69943708676847,1.74155003729396
0.188596095460559,0.550215730652293,0.65758728849231,0.46609757671744,0.536950168977442,0.678067693026385,0.520118588899532,0.562213886179539,1.1783054539667,0.79709504208901,-0.432731720694656,-0.416447371933014,-0.151488930281356,-0.439568529416137,-0.315660511502271,0.174399886724073,0.464979789681455,1.20223959922377,0.891335192812549,-0.320988161489039,-0.168731437615512,-0.0656945073098213,-0.0142932262306583,0.977667158596205,1.00615889305059,0.964671386511178,0.731758001442848
1.48788831925793,1.00315118893101,1.4566475394491,0.757784904346296,1.09856773491211,1.34864476153606,0.721529373999494,1.00494220104337,0.595183790921414,0.576499165196486,-0.163840414515637,-0.138703958381188,-0.151488930281356,-0.0692138292174581,0.0398793649128232,-0.263953906420124,0.245413617983599,1.12430867751146,1.62490893067067,-0.285415200852855,-0.156749229647887,-0.022486695247817,-0.895213080328606,1.58205606907388,1.64370092103524,1.47481751547916,1.76127806483367
1.50946612605883,0.658880726095389,1.11274819093605,0.606539623353556,0.886636577955633,1.05234326614806,0.612431865403682,0.890160786078673,1.19531178895547,0.825386841915711,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,-0.390511011800186,-0.233722610341213,-0.00551914967109371,1.54040413451112,1.57297450675151,-0.376332561824067,-0.215287491823122,-0.114345667168415,-0.468437917766576,1.59815248098132,1.6815881006202,1.77369139636456,1.75566861048103
-0.441784117508746,-0.939482570513052,0.890225083074667,1.33035632524738,1.05618150352082,1.09133030501491,1.39289865766603,1.19351166848537,1.5634560876965,-0.849420795946224,3.03455091161375,3.1649808554458,-0.151488930281356,2.89362377237198,0.563832866998225,0.446481551434264,-0.55966234490854,-0.622178943005514,-0.517386055994638,1.03518891341959,1.29001475136956,1.43142380996509,-0.288447432290215,0.0332363204661635,-0.140417084998295,-0.661357891172379,-0.476006636638806
1.36612783802425,0.813975310500534,1.25435380502966,0.746981669989672,1.01379527212952,1.24727846048227,0.780274186320316,0.996743528545892,0.617236026858461,0.602742534041706,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.563832866998225,-0.263953906420124,-1.17653873205966,1.10204269987937,1.35874500808498,-0.26726785231675,-0.117579650809821,0.0189211957428071,-0.674970486131236,1.46582743244356,1.4501579356128,1.25466299854813,1.38934479931901
1.69441875578088,-0.593236380487552,0.849766336190779,0.995456060192031,0.886636577955633,0.857408071813856,1.02364555164944,0.914756803571108,1.21213244904917,0.728219531559022,1.12400742034177,1.19154081178808,-0.151488930281356,0.85667292127924,-0.222097386129878,0.718563216144455,0.0258474462857429,0.761094917388009,0.657630285176334,-0.144026781196373,0.0738977242417392,0.111992341967965,-0.214437989842139,0.861637114060844,0.85442951103785,0.524535487409965,0.493209849343156
1.13647832278604,0.937952191665157,1.132977564378,1.24393045039439,1.21512987123818,1.06014067392143,1.30897749720772,1.19351166848537,1.56862082057762,1.40067066323204,-0.475188242722922,-0.460301595125408,-0.151488930281356,-0.624745879515477,0.563832866998225,0.748794512223366,0.527712981595128,1.511180038869,1.65736794562014,-0.392495012092633,-0.1263017273531,-0.132476890191323,-0.575368623435879,1.58533806474852,1.67777007499921,1.82259057585467,1.81846822369047
0.267200963092428,-0.36207629927224,0.586784481445506,0.54172021721381,0.568739842520914,0.756041770760068,0.427805312395383,0.595008576169453,0.639193197249234,-0.915061349010956,2.59583351732166,2.7118205491244,-0.151488930281356,2.33809172207396,0.152155115359695,1.26272654556484,-1.28109405191578,-0.878237685774536,-0.6926647367218,1.13665310344183,1.14765113691237,1.45799423698358,-0.468533037726885,-0.267574958251625,-0.419032586623475,-0.780044047811342,-0.599225260667113
